;Date;Start (ET);Visitor/Neutral;PTS;Home/Neutral;PTS;BoxScore;OT;Attend.;Notes;Y-M
8820;Mon, Dec 31, 2012;3:00p;Charlotte Hornets;91;Chicago Bulls;81;Box Score;;21,986;;[2012, 12]
8821;Mon, Dec 31, 2012;3:00p;Memphis Grizzlies;83;Indiana Pacers;88;Box Score;;14,979;;[2012, 12]
8822;Mon, Dec 31, 2012;5:00p;Miami Heat;112;Orlando Magic;110;Box Score;OT;19,311;;[2012, 12]
8823;Mon, Dec 31, 2012;7:00p;Atlanta Hawks;104;Houston Rockets;123;Box Score;;18,16;;[2012, 12]
8824;Mon, Dec 31, 2012;7:00p;Brooklyn Nets;73;San Antonio Spurs;104;Box Score;;18,581;;[2012, 12]
8825;Mon, Dec 31, 2012;8:00p;Phoenix Suns;96;Oklahoma City Thunder;114;Box Score;;18,203;;[2012, 12]
8826;Tue, Jan 1, 2013;6:00p;Dallas Mavericks;103;Washington Wizards;94;Box Score;;14,456;;[2013, 1]
8827;Tue, Jan 1, 2013;7:30p;Sacramento Kings;97;Detroit Pistons;103;Box Score;;12,175;;[2013, 1]
8828;Tue, Jan 1, 2013;7:30p;Portland Trail Blazers;105;New York Knicks;100;Box Score;;19,033;;[2013, 1]
8829;Tue, Jan 1, 2013;8:00p;Atlanta Hawks;95;New Orleans Pelicans;86;Box Score;;12,712;;[2013, 1]
8830;Tue, Jan 1, 2013;9:00p;LA Clippers;78;Denver Nuggets;92;Box Score;;19,155;;[2013, 1]
8831;Tue, Jan 1, 2013;10:30p;Philadelphia 76ers;103;Los Angeles Lakers;99;Box Score;;18,997;;[2013, 1]
8832;Wed, Jan 2, 2013;7:00p;Sacramento Kings;97;Cleveland Cavaliers;94;Box Score;;12,331;;[2013, 1]
8833;Wed, Jan 2, 2013;7:00p;Washington Wizards;81;Indiana Pacers;89;Box Score;;11,182;;[2013, 1]
8834;Wed, Jan 2, 2013;7:00p;Chicago Bulls;96;Orlando Magic;94;Box Score;;18,846;;[2013, 1]
8835;Wed, Jan 2, 2013;7:00p;Portland Trail Blazers;79;Toronto Raptors;102;Box Score;;18,117;;[2013, 1]
8836;Wed, Jan 2, 2013;7:30p;Memphis Grizzlies;93;Boston Celtics;83;Box Score;;18,624;;[2013, 1]
8837;Wed, Jan 2, 2013;7:30p;Dallas Mavericks;109;Miami Heat;119;Box Score;OT;20,102;;[2013, 1]
8838;Wed, Jan 2, 2013;8:00p;New Orleans Pelicans;92;Houston Rockets;104;Box Score;;18,198;;[2013, 1]
8839;Wed, Jan 2, 2013;8:00p;San Antonio Spurs;117;Milwaukee Bucks;110;Box Score;;15,084;;[2013, 1]
8840;Wed, Jan 2, 2013;8:00p;Brooklyn Nets;110;Oklahoma City Thunder;93;Box Score;;18,203;;[2013, 1]
8841;Wed, Jan 2, 2013;9:00p;Philadelphia 76ers;89;Phoenix Suns;95;Box Score;;16,034;;[2013, 1]
8842;Wed, Jan 2, 2013;9:00p;Minnesota Timberwolves;84;Utah Jazz;106;Box Score;;19,12;;[2013, 1]
8843;Wed, Jan 2, 2013;10:30p;LA Clippers;94;Golden State Warriors;115;Box Score;;19,596;;[2013, 1]
8844;Thu, Jan 3, 2013;7:30p;San Antonio Spurs;83;New York Knicks;100;Box Score;;19,033;;[2013, 1]
8845;Thu, Jan 3, 2013;9:00p;Minnesota Timberwolves;101;Denver Nuggets;97;Box Score;;16,921;;[2013, 1]
8846;Fri, Jan 4, 2013;7:00p;Cleveland Cavaliers;106;Charlotte Hornets;104;Box Score;;15,576;;[2013, 1]
8847;Fri, Jan 4, 2013;7:00p;Sacramento Kings;105;Toronto Raptors;96;Box Score;;17,824;;[2013, 1]
8848;Fri, Jan 4, 2013;7:00p;Brooklyn Nets;115;Washington Wizards;113;Box Score;2OT;16,006;;[2013, 1]
8849;Fri, Jan 4, 2013;7:30p;Atlanta Hawks;84;Detroit Pistons;85;Box Score;;14,832;;[2013, 1]
8850;Fri, Jan 4, 2013;8:00p;Indiana Pacers;75;Boston Celtics;94;Box Score;;18,624;;[2013, 1]
8851;Fri, Jan 4, 2013;8:00p;Portland Trail Blazers;86;Memphis Grizzlies;84;Box Score;;15,823;;[2013, 1]
8852;Fri, Jan 4, 2013;8:00p;Chicago Bulls;96;Miami Heat;89;Box Score;;20,138;;[2013, 1]
8853;Fri, Jan 4, 2013;8:00p;Philadelphia 76ers;85;Oklahoma City Thunder;109;Box Score;;18,203;;[2013, 1]
8854;Fri, Jan 4, 2013;8:30p;Houston Rockets;115;Milwaukee Bucks;101;Box Score;;15,867;;[2013, 1]
8855;Fri, Jan 4, 2013;9:00p;Utah Jazz;87;Phoenix Suns;80;Box Score;;14,874;;[2013, 1]
8856;Fri, Jan 4, 2013;10:30p;Los Angeles Lakers;102;LA Clippers;107;Box Score;;20,179;;[2013, 1]
8857;Sat, Jan 5, 2013;7:00p;Boston Celtics;89;Atlanta Hawks;81;Box Score;;19,159;;[2013, 1]
8858;Sat, Jan 5, 2013;7:00p;Milwaukee Bucks;80;Indiana Pacers;95;Box Score;;15,329;;[2013, 1]
8859;Sat, Jan 5, 2013;7:00p;New York Knicks;114;Orlando Magic;106;Box Score;;19,171;;[2013, 1]
8860;Sat, Jan 5, 2013;7:30p;Sacramento Kings;93;Brooklyn Nets;113;Box Score;;17,732;;[2013, 1]
8861;Sat, Jan 5, 2013;7:30p;Houston Rockets;112;Cleveland Cavaliers;104;Box Score;;16,866;;[2013, 1]
8862;Sat, Jan 5, 2013;8:00p;Portland Trail Blazers;102;Minnesota Timberwolves;97;Box Score;;16,22;;[2013, 1]
8863;Sat, Jan 5, 2013;8:30p;New Orleans Pelicans;99;Dallas Mavericks;96;Box Score;OT;20,338;;[2013, 1]
8864;Sat, Jan 5, 2013;8:30p;Philadelphia 76ers;86;San Antonio Spurs;109;Box Score;;18,581;;[2013, 1]
8865;Sat, Jan 5, 2013;9:00p;Utah Jazz;91;Denver Nuggets;110;Box Score;;19,155;;[2013, 1]
8866;Sat, Jan 5, 2013;10:30p;Golden State Warriors;89;LA Clippers;115;Box Score;;19,323;;[2013, 1]
8867;Sun, Jan 6, 2013;1:00p;Oklahoma City Thunder;104;Toronto Raptors;92;Box Score;;17,634;;[2013, 1]
8868;Sun, Jan 6, 2013;6:00p;Washington Wizards;71;Miami Heat;99;Box Score;;20,228;;[2013, 1]
8869;Sun, Jan 6, 2013;7:30p;Charlotte Hornets;108;Detroit Pistons;101;Box Score;OT;11,963;;[2013, 1]
8870;Sun, Jan 6, 2013;8:00p;Memphis Grizzlies;92;Phoenix Suns;81;Box Score;;13,197;;[2013, 1]
8871;Sun, Jan 6, 2013;9:30p;Denver Nuggets;112;Los Angeles Lakers;105;Box Score;;18,997;;[2013, 1]
8872;Mon, Jan 7, 2013;7:00p;Oklahoma City Thunder;99;Washington Wizards;101;Box Score;;16,917;;[2013, 1]
8873;Mon, Jan 7, 2013;7:30p;Boston Celtics;102;New York Knicks;96;Box Score;;19,033;;[2013, 1]
8874;Mon, Jan 7, 2013;8:00p;Cleveland Cavaliers;92;Chicago Bulls;118;Box Score;;21,355;;[2013, 1]
8875;Mon, Jan 7, 2013;8:00p;San Antonio Spurs;88;New Orleans Pelicans;95;Box Score;;11,599;;[2013, 1]
8876;Mon, Jan 7, 2013;9:00p;Dallas Mavericks;94;Utah Jazz;100;Box Score;;18,6;;[2013, 1]
8877;Mon, Jan 7, 2013;10:00p;Orlando Magic;119;Portland Trail Blazers;125;Box Score;OT;19,56;;[2013, 1]
8878;Mon, Jan 7, 2013;10:00p;Memphis Grizzlies;113;Sacramento Kings;81;Box Score;;11,531;;[2013, 1]
8879;Tue, Jan 8, 2013;7:00p;Miami Heat;77;Indiana Pacers;87;Box Score;;18,165;;[2013, 1]
8880;Tue, Jan 8, 2013;7:00p;Brooklyn Nets;109;Philadelphia 76ers;89;Box Score;;16,167;;[2013, 1]
8881;Tue, Jan 8, 2013;8:00p;Los Angeles Lakers;112;Houston Rockets;125;Box Score;;18,135;;[2013, 1]
8882;Tue, Jan 8, 2013;8:00p;Phoenix Suns;99;Milwaukee Bucks;108;Box Score;;13,014;;[2013, 1]
8883;Tue, Jan 8, 2013;8:00p;Atlanta Hawks;103;Minnesota Timberwolves;108;Box Score;;15,988;;[2013, 1]
8884;Wed, Jan 9, 2013;7:00p;Utah Jazz;112;Charlotte Hornets;102;Box Score;;13,347;;[2013, 1]
8885;Wed, Jan 9, 2013;7:00p;Atlanta Hawks;83;Cleveland Cavaliers;99;Box Score;;13,149;;[2013, 1]
8886;Wed, Jan 9, 2013;7:00p;Philadelphia 76ers;72;Toronto Raptors;90;Box Score;;15,629;;[2013, 1]
8887;Wed, Jan 9, 2013;7:30p;Phoenix Suns;79;Boston Celtics;87;Box Score;;18,624;;[2013, 1]
8888;Wed, Jan 9, 2013;8:00p;Milwaukee Bucks;104;Chicago Bulls;96;Box Score;;21,57;;[2013, 1]
8889;Wed, Jan 9, 2013;8:00p;Houston Rockets;79;New Orleans Pelicans;88;Box Score;;11,453;;[2013, 1]
8890;Wed, Jan 9, 2013;8:00p;Minnesota Timberwolves;84;Oklahoma City Thunder;106;Box Score;;18,203;;[2013, 1]
8891;Wed, Jan 9, 2013;8:00p;Los Angeles Lakers;105;San Antonio Spurs;108;Box Score;;18,581;;[2013, 1]
8892;Wed, Jan 9, 2013;9:00p;Orlando Magic;105;Denver Nuggets;108;Box Score;;15,084;;[2013, 1]
8893;Wed, Jan 9, 2013;10:30p;Memphis Grizzlies;94;Golden State Warriors;87;Box Score;;19,596;;[2013, 1]
8894;Wed, Jan 9, 2013;10:30p;Dallas Mavericks;93;LA Clippers;99;Box Score;;19,362;;[2013, 1]
8895;Thu, Jan 10, 2013;8:00p;New York Knicks;76;Indiana Pacers;81;Box Score;;16,568;;[2013, 1]
8896;Thu, Jan 10, 2013;10:00p;Dallas Mavericks;117;Sacramento Kings;112;Box Score;OT;14,011;;[2013, 1]
8897;Thu, Jan 10, 2013;10:30p;Miami Heat;90;Portland Trail Blazers;92;Box Score;;20,536;;[2013, 1]
8898;Fri, Jan 11, 2013;7:00p;Charlotte Hornets;78;Toronto Raptors;99;Box Score;;14,373;;[2013, 1]
8899;Fri, Jan 11, 2013;7:30p;Utah Jazz;95;Atlanta Hawks;103;Box Score;;12,064;;[2013, 1]
8900;Fri, Jan 11, 2013;7:30p;Houston Rockets;91;Boston Celtics;103;Box Score;;18,624;;[2013, 1]
8901;Fri, Jan 11, 2013;7:30p;Phoenix Suns;79;Brooklyn Nets;99;Box Score;;16,272;;[2013, 1]
8902;Fri, Jan 11, 2013;8:00p;San Antonio Spurs;98;Memphis Grizzlies;101;Box Score;OT;17,685;;[2013, 1]
8903;Fri, Jan 11, 2013;8:00p;Minnesota Timberwolves;92;New Orleans Pelicans;104;Box Score;;13,538;;[2013, 1]
8904;Fri, Jan 11, 2013;8:00p;Chicago Bulls;108;New York Knicks;101;Box Score;;19,033;;[2013, 1]
8905;Fri, Jan 11, 2013;8:30p;Detroit Pistons;103;Milwaukee Bucks;87;Box Score;;15,681;;[2013, 1]
8906;Fri, Jan 11, 2013;9:00p;Cleveland Cavaliers;91;Denver Nuggets;98;Box Score;;16,445;;[2013, 1]
8907;Fri, Jan 11, 2013;10:30p;Portland Trail Blazers;97;Golden State Warriors;103;Box Score;;19,596;;[2013, 1]
8908;Fri, Jan 11, 2013;10:30p;Oklahoma City Thunder;116;Los Angeles Lakers;101;Box Score;;18,997;;[2013, 1]
8909;Sat, Jan 12, 2013;3:30p;Orlando Magic;104;LA Clippers;101;Box Score;;19,06;;[2013, 1]
8910;Sat, Jan 12, 2013;7:00p;Charlotte Hornets;88;Indiana Pacers;96;Box Score;;13,656;;[2013, 1]
8911;Sat, Jan 12, 2013;7:00p;Atlanta Hawks;83;Washington Wizards;93;Box Score;;15,331;;[2013, 1]
8912;Sat, Jan 12, 2013;7:30p;Utah Jazz;90;Detroit Pistons;87;Box Score;;18,441;;[2013, 1]
8913;Sat, Jan 12, 2013;7:30p;Houston Rockets;100;Philadelphia 76ers;107;Box Score;;17,329;;[2013, 1]
8914;Sat, Jan 12, 2013;8:00p;Phoenix Suns;97;Chicago Bulls;81;Box Score;;21,874;;[2013, 1]
8915;Sat, Jan 12, 2013;9:00p;Memphis Grizzlies;83;Dallas Mavericks;104;Box Score;;19,984;;[2013, 1]
8916;Sat, Jan 12, 2013;10:00p;Miami Heat;128;Sacramento Kings;99;Box Score;;14,367;;[2013, 1]
8917;Sun, Jan 13, 2013;12:00p;New Orleans Pelicans;87;New York Knicks;100;Box Score;;19,033;;[2013, 1]
8918;Sun, Jan 13, 2013;1:00p;Milwaukee Bucks;107;Toronto Raptors;96;Box Score;;17,384;;[2013, 1]
8919;Sun, Jan 13, 2013;6:00p;Indiana Pacers;86;Brooklyn Nets;97;Box Score;;16,499;;[2013, 1]
8920;Sun, Jan 13, 2013;7:00p;Minnesota Timberwolves;88;San Antonio Spurs;106;Box Score;;18,144;;[2013, 1]
8921;Sun, Jan 13, 2013;8:00p;Golden State Warriors;105;Denver Nuggets;116;Box Score;;15,861;;[2013, 1]
8922;Sun, Jan 13, 2013;9:00p;Oklahoma City Thunder;87;Portland Trail Blazers;83;Box Score;;20,423;;[2013, 1]
8923;Sun, Jan 13, 2013;9:30p;Cleveland Cavaliers;93;Los Angeles Lakers;113;Box Score;;18,997;;[2013, 1]
8924;Mon, Jan 14, 2013;7:00p;Orlando Magic;91;Washington Wizards;120;Box Score;;14,648;;[2013, 1]
8925;Mon, Jan 14, 2013;7:30p;Charlotte Hornets;89;Boston Celtics;100;Box Score;;18,624;;[2013, 1]
8926;Mon, Jan 14, 2013;8:00p;Atlanta Hawks;58;Chicago Bulls;97;Box Score;;21,43;;[2013, 1]
8927;Mon, Jan 14, 2013;8:00p;LA Clippers;99;Memphis Grizzlies;73;Box Score;;15,837;;[2013, 1]
8928;Mon, Jan 14, 2013;8:30p;Minnesota Timberwolves;98;Dallas Mavericks;113;Box Score;;19,486;;[2013, 1]
8929;Mon, Jan 14, 2013;9:00p;Oklahoma City Thunder;102;Phoenix Suns;90;Box Score;;14,951;;[2013, 1]
8930;Mon, Jan 14, 2013;9:00p;Miami Heat;97;Utah Jazz;104;Box Score;;19,911;;[2013, 1]
8931;Mon, Jan 14, 2013;10:00p;Cleveland Cavaliers;118;Sacramento Kings;124;Box Score;;12,194;;[2013, 1]
8932;Tue, Jan 15, 2013;7:00p;Indiana Pacers;103;Charlotte Hornets;76;Box Score;;12,996;;[2013, 1]
8933;Tue, Jan 15, 2013;7:00p;New Orleans Pelicans;111;Philadelphia 76ers;99;Box Score;;17,304;;[2013, 1]
8934;Tue, Jan 15, 2013;7:30p;Toronto Raptors;106;Brooklyn Nets;113;Box Score;;16,236;;[2013, 1]
8935;Tue, Jan 15, 2013;8:00p;LA Clippers;117;Houston Rockets;109;Box Score;;16,823;;[2013, 1]
8936;Tue, Jan 15, 2013;9:00p;Portland Trail Blazers;111;Denver Nuggets;115;Box Score;OT;15,521;;[2013, 1]
8937;Tue, Jan 15, 2013;10:30p;Milwaukee Bucks;88;Los Angeles Lakers;104;Box Score;;18,997;;[2013, 1]
8938;Wed, Jan 16, 2013;7:00p;Indiana Pacers;86;Orlando Magic;97;Box Score;;17,499;;[2013, 1]
8939;Wed, Jan 16, 2013;7:00p;Chicago Bulls;107;Toronto Raptors;105;Box Score;OT;18,674;;[2013, 1]
8940;Wed, Jan 16, 2013;7:30p;Brooklyn Nets;95;Atlanta Hawks;109;Box Score;;15,029;;[2013, 1]
8941;Wed, Jan 16, 2013;8:00p;New Orleans Pelicans;90;Boston Celtics;78;Box Score;;18,624;;[2013, 1]
8942;Wed, Jan 16, 2013;8:00p;Houston Rockets;100;Dallas Mavericks;105;Box Score;;20,147;;[2013, 1]
8943;Wed, Jan 16, 2013;8:00p;Denver Nuggets;97;Oklahoma City Thunder;117;Box Score;;18,203;;[2013, 1]
8944;Wed, Jan 16, 2013;8:30p;Memphis Grizzlies;82;San Antonio Spurs;103;Box Score;;18,581;;[2013, 1]
8945;Wed, Jan 16, 2013;10:00p;Cleveland Cavaliers;93;Portland Trail Blazers;88;Box Score;;18,88;;[2013, 1]
8946;Wed, Jan 16, 2013;10:00p;Washington Wizards;94;Sacramento Kings;95;Box Score;;11,611;;[2013, 1]
8947;Wed, Jan 16, 2013;10:30p;Miami Heat;92;Golden State Warriors;75;Box Score;;19,596;;[2013, 1]
8948;Thu, Jan 17, 2013;3:00p;New York Knicks;102;Detroit Pistons;87;Box Score;;18,689;at London, England;[2013, 1]
8949;Thu, Jan 17, 2013;8:00p;LA Clippers;90;Minnesota Timberwolves;77;Box Score;;16,198;;[2013, 1]
8950;Thu, Jan 17, 2013;9:00p;Milwaukee Bucks;98;Phoenix Suns;94;Box Score;;15,963;;[2013, 1]
8951;Thu, Jan 17, 2013;10:30p;Miami Heat;99;Los Angeles Lakers;90;Box Score;;18,997;;[2013, 1]
8952;Fri, Jan 18, 2013;7:00p;Chicago Bulls;100;Boston Celtics;99;Box Score;OT;18,624;;[2013, 1]
8953;Fri, Jan 18, 2013;7:00p;Houston Rockets;95;Indiana Pacers;105;Box Score;;16,902;;[2013, 1]
8954;Fri, Jan 18, 2013;7:00p;Charlotte Hornets;106;Orlando Magic;100;Box Score;;17,598;;[2013, 1]
8955;Fri, Jan 18, 2013;7:00p;Toronto Raptors;101;Philadelphia 76ers;108;Box Score;OT;16,574;;[2013, 1]
8956;Fri, Jan 18, 2013;7:30p;Atlanta Hawks;89;Brooklyn Nets;94;Box Score;;17,732;;[2013, 1]
8957;Fri, Jan 18, 2013;8:00p;Sacramento Kings;69;Memphis Grizzlies;85;Box Score;;15,91;;[2013, 1]
8958;Fri, Jan 18, 2013;8:30p;Golden State Warriors;88;San Antonio Spurs;95;Box Score;;18,581;;[2013, 1]
8959;Fri, Jan 18, 2013;9:00p;Washington Wizards;112;Denver Nuggets;108;Box Score;;16,523;;[2013, 1]
8960;Fri, Jan 18, 2013;9:30p;Oklahoma City Thunder;117;Dallas Mavericks;114;Box Score;OT;20,434;;[2013, 1]
8961;Sat, Jan 19, 2013;7:00p;San Antonio Spurs;98;Atlanta Hawks;93;Box Score;;18,255;;[2013, 1]
8962;Sat, Jan 19, 2013;7:00p;Sacramento Kings;97;Charlotte Hornets;93;Box Score;;17,012;;[2013, 1]
8963;Sat, Jan 19, 2013;8:00p;Memphis Grizzlies;85;Chicago Bulls;82;Box Score;OT;22,124;;[2013, 1]
8964;Sat, Jan 19, 2013;8:00p;Houston Rockets;79;Minnesota Timberwolves;92;Box Score;;16,799;;[2013, 1]
8965;Sat, Jan 19, 2013;8:00p;Golden State Warriors;116;New Orleans Pelicans;112;Box Score;;15,472;;[2013, 1]
8966;Sat, Jan 19, 2013;9:00p;Cleveland Cavaliers;98;Utah Jazz;109;Box Score;;19,911;;[2013, 1]
8967;Sat, Jan 19, 2013;10:00p;Milwaukee Bucks;110;Portland Trail Blazers;104;Box Score;;20,487;;[2013, 1]
8968;Sat, Jan 19, 2013;10:30p;Washington Wizards;87;LA Clippers;94;Box Score;;19,188;;[2013, 1]
8969;Sun, Jan 20, 2013;1:00p;Los Angeles Lakers;103;Toronto Raptors;108;Box Score;;19,8;;[2013, 1]
8970;Sun, Jan 20, 2013;6:00p;Dallas Mavericks;111;Orlando Magic;105;Box Score;;18,192;;[2013, 1]
8971;Sun, Jan 20, 2013;7:30p;Boston Celtics;88;Detroit Pistons;103;Box Score;;17,575;;[2013, 1]
8972;Sun, Jan 20, 2013;8:00p;Oklahoma City Thunder;118;Denver Nuggets;121;Box Score;OT;19,155;;[2013, 1]
8973;Mon, Jan 21, 2013;1:00p;Indiana Pacers;82;Memphis Grizzlies;81;Box Score;;17,508;;[2013, 1]
8974;Mon, Jan 21, 2013;1:00p;Sacramento Kings;105;New Orleans Pelicans;114;Box Score;;10,88;;[2013, 1]
8975;Mon, Jan 21, 2013;2:00p;Minnesota Timberwolves;96;Atlanta Hawks;104;Box Score;;13,808;;[2013, 1]
8976;Mon, Jan 21, 2013;2:00p;Houston Rockets;100;Charlotte Hornets;94;Box Score;;16,108;;[2013, 1]
8977;Mon, Jan 21, 2013;3:30p;Brooklyn Nets;88;New York Knicks;85;Box Score;;19,033;;[2013, 1]
8978;Mon, Jan 21, 2013;4:00p;LA Clippers;99;Golden State Warriors;106;Box Score;;19,596;;[2013, 1]
8979;Mon, Jan 21, 2013;7:00p;San Antonio Spurs;90;Philadelphia 76ers;85;Box Score;;15,346;;[2013, 1]
8980;Mon, Jan 21, 2013;9:30p;Los Angeles Lakers;83;Chicago Bulls;95;Box Score;;22,55;;[2013, 1]
8981;Mon, Jan 21, 2013;10:00p;Washington Wizards;98;Portland Trail Blazers;95;Box Score;;17,336;;[2013, 1]
8982;Tue, Jan 22, 2013;7:00p;Boston Celtics;90;Cleveland Cavaliers;95;Box Score;;14,192;;[2013, 1]
8983;Tue, Jan 22, 2013;7:30p;Orlando Magic;90;Detroit Pistons;105;Box Score;;11,798;;[2013, 1]
8984;Tue, Jan 22, 2013;8:00p;Philadelphia 76ers;102;Milwaukee Bucks;110;Box Score;;13,08;;[2013, 1]
8985;Tue, Jan 22, 2013;10:30p;Oklahoma City Thunder;109;LA Clippers;97;Box Score;;19,451;;[2013, 1]
8986;Wed, Jan 23, 2013;7:00p;Atlanta Hawks;104;Charlotte Hornets;92;Box Score;;12,534;;[2013, 1]
8987;Wed, Jan 23, 2013;7:30p;Toronto Raptors;116;Miami Heat;123;Box Score;OT;20,002;;[2013, 1]
8988;Wed, Jan 23, 2013;8:00p;Detroit Pistons;82;Chicago Bulls;85;Box Score;;21,567;;[2013, 1]
8989;Wed, Jan 23, 2013;8:00p;Denver Nuggets;105;Houston Rockets;95;Box Score;;16,867;;[2013, 1]
8990;Wed, Jan 23, 2013;8:00p;Los Angeles Lakers;93;Memphis Grizzlies;106;Box Score;;17,984;;[2013, 1]
8991;Wed, Jan 23, 2013;8:00p;Brooklyn Nets;91;Minnesota Timberwolves;83;Box Score;;15,785;;[2013, 1]
8992;Wed, Jan 23, 2013;8:30p;New Orleans Pelicans;102;San Antonio Spurs;106;Box Score;;17,511;;[2013, 1]
8993;Wed, Jan 23, 2013;9:00p;Washington Wizards;88;Utah Jazz;92;Box Score;;18,158;;[2013, 1]
8994;Wed, Jan 23, 2013;10:00p;Indiana Pacers;80;Portland Trail Blazers;100;Box Score;;18,934;;[2013, 1]
8995;Wed, Jan 23, 2013;10:00p;Phoenix Suns;106;Sacramento Kings;96;Box Score;;12,741;;[2013, 1]
8996;Wed, Jan 23, 2013;10:30p;Oklahoma City Thunder;99;Golden State Warriors;104;Box Score;;19,596;;[2013, 1]
8997;Thu, Jan 24, 2013;7:00p;Toronto Raptors;97;Orlando Magic;95;Box Score;;17,145;;[2013, 1]
8998;Thu, Jan 24, 2013;8:00p;New York Knicks;89;Boston Celtics;86;Box Score;;18,624;;[2013, 1]
8999;Thu, Jan 24, 2013;10:30p;LA Clippers;88;Phoenix Suns;93;Box Score;;16,017;;[2013, 1]
9000;Fri, Jan 25, 2013;7:00p;Minnesota Timberwolves;101;Washington Wizards;114;Box Score;;14,095;;[2013, 1]
9001;Fri, Jan 25, 2013;7:30p;Boston Celtics;111;Atlanta Hawks;123;Box Score;2OT;15,595;;[2013, 1]
9002;Fri, Jan 25, 2013;7:30p;Milwaukee Bucks;108;Cleveland Cavaliers;113;Box Score;;15,098;;[2013, 1]
9003;Fri, Jan 25, 2013;7:30p;Detroit Pistons;88;Miami Heat;110;Box Score;;20,236;;[2013, 1]
9004;Fri, Jan 25, 2013;8:00p;Golden State Warriors;87;Chicago Bulls;103;Box Score;;21,756;;[2013, 1]
9005;Fri, Jan 25, 2013;8:00p;San Antonio Spurs;113;Dallas Mavericks;107;Box Score;;19,884;;[2013, 1]
9006;Fri, Jan 25, 2013;8:00p;Brooklyn Nets;77;Memphis Grizzlies;101;Box Score;;16,911;;[2013, 1]
9007;Fri, Jan 25, 2013;8:00p;Houston Rockets;100;New Orleans Pelicans;82;Box Score;;15,302;;[2013, 1]
9008;Fri, Jan 25, 2013;10:00p;Oklahoma City Thunder;105;Sacramento Kings;95;Box Score;;15,022;;[2013, 1]
9009;Fri, Jan 25, 2013;10:30p;Utah Jazz;84;Los Angeles Lakers;102;Box Score;;18,997;;[2013, 1]
9010;Sat, Jan 26, 2013;7:00p;New York Knicks;80;Philadelphia 76ers;97;Box Score;;20,54;;[2013, 1]
9011;Sat, Jan 26, 2013;7:00p;Cleveland Cavaliers;99;Toronto Raptors;98;Box Score;;18,82;;[2013, 1]
9012;Sat, Jan 26, 2013;7:00p;Chicago Bulls;73;Washington Wizards;86;Box Score;;20,308;;[2013, 1]
9013;Sat, Jan 26, 2013;7:30p;Minnesota Timberwolves;101;Charlotte Hornets;102;Box Score;;15,397;;[2013, 1]
9014;Sat, Jan 26, 2013;8:00p;Brooklyn Nets;106;Houston Rockets;119;Box Score;;18,236;;[2013, 1]
9015;Sat, Jan 26, 2013;8:30p;Golden State Warriors;102;Milwaukee Bucks;109;Box Score;;16,937;;[2013, 1]
9016;Sat, Jan 26, 2013;8:30p;Phoenix Suns;99;San Antonio Spurs;108;Box Score;;18,581;;[2013, 1]
9017;Sat, Jan 26, 2013;9:00p;Sacramento Kings;93;Denver Nuggets;121;Box Score;;17,651;;[2013, 1]
9018;Sat, Jan 26, 2013;9:30p;Indiana Pacers;110;Utah Jazz;114;Box Score;OT;19,201;;[2013, 1]
9019;Sat, Jan 26, 2013;10:00p;LA Clippers;100;Portland Trail Blazers;101;Box Score;;20,672;;[2013, 1]
9020;Sun, Jan 27, 2013;1:00p;Miami Heat;98;Boston Celtics;100;Box Score;2OT;18,624;;[2013, 1]
9021;Sun, Jan 27, 2013;3:30p;Oklahoma City Thunder;96;Los Angeles Lakers;105;Box Score;;18,997;;[2013, 1]
9022;Sun, Jan 27, 2013;6:00p;New Orleans Pelicans;91;Memphis Grizzlies;83;Box Score;;16,277;;[2013, 1]
9023;Sun, Jan 27, 2013;6:00p;Detroit Pistons;104;Orlando Magic;102;Box Score;;17,959;;[2013, 1]
9024;Sun, Jan 27, 2013;6:30p;Atlanta Hawks;104;New York Knicks;106;Box Score;;19,033;;[2013, 1]
9025;Sun, Jan 27, 2013;7:30p;Phoenix Suns;95;Dallas Mavericks;110;Box Score;;20,305;;[2013, 1]
9026;Sun, Jan 27, 2013;9:30p;Portland Trail Blazers;83;LA Clippers;96;Box Score;;19,06;;[2013, 1]
9027;Mon, Jan 28, 2013;7:00p;Memphis Grizzlies;103;Philadelphia 76ers;100;Box Score;;15,448;;[2013, 1]
9028;Mon, Jan 28, 2013;7:00p;Golden State Warriors;114;Toronto Raptors;102;Box Score;;15,914;;[2013, 1]
9029;Mon, Jan 28, 2013;7:00p;Sacramento Kings;96;Washington Wizards;94;Box Score;;13,422;;[2013, 1]
9030;Mon, Jan 28, 2013;7:30p;Orlando Magic;77;Brooklyn Nets;97;Box Score;;16,48;;[2013, 1]
9031;Mon, Jan 28, 2013;8:00p;Charlotte Hornets;85;Chicago Bulls;93;Box Score;;21,308;;[2013, 1]
9032;Mon, Jan 28, 2013;9:00p;Indiana Pacers;101;Denver Nuggets;102;Box Score;;16,032;;[2013, 1]
9033;Mon, Jan 28, 2013;9:00p;Houston Rockets;125;Utah Jazz;80;Box Score;;18,387;;[2013, 1]
9034;Tue, Jan 29, 2013;7:00p;Golden State Warriors;108;Cleveland Cavaliers;95;Box Score;;13,939;;[2013, 1]
9035;Tue, Jan 29, 2013;7:30p;Milwaukee Bucks;117;Detroit Pistons;90;Box Score;;15,479;;[2013, 1]
